,id,communityName,lat,lng
136,136,中信湾上六座 ,22.5762609584624,113.86184719510666
137,137,泰华阳光海小区 ,22.578568159759485,113.86295969887021
138,138,碧海名园 ,22.58789785758808,113.87180541742748
139,139,花样年花郡 ,22.57039210786055,113.88851878848612
140,140,润恒尚园 ,22.55680539837541,113.900159749925
141,141,碧海富通城三期 ,22.57388427232394,113.86104879194932
142,142,泰华锦绣城 ,22.576754119804516,113.89571164915985
143,143,润恒尚园 ,22.55680539837541,113.900159749925
144,144,豪城馨庭居 ,22.5603200477649,113.90387514600455
145,145,风临洲 ,22.565465712687057,113.8953093035119
146,146,碧海富通城六期 ,22.57436078482489,113.86352878798687
147,147,弘雅花园雅兰亭四期 ,22.579006388062655,113.89868782694059
148,148,幸福海岸一期 ,22.564326928695706,113.88391526469832
149,149,桃源居三区 ,22.62035813428162,113.86882498976337
150,150,天悦龙庭二期 ,22.564228818562206,113.89402928733011
151,151,新厦苑 ,22.561623208542102,113.9058483917346
152,152,新玥庭 ,22.577918857510248,113.90185436913339
153,153,招商果岭花园 ,22.590832504111724,113.86407152081988
154,154,中信湾上六座 ,22.5762609584624,113.86184719510666
155,155,西城丰和 ,22.594167812696195,113.97232020482255
156,156,达海花园 ,22.570405049631542,113.8899917795558
157,157,碧海富通城三期 ,22.57388427232394,113.86104879194932
158,158,晶美花园 ,22.55883819277213,113.91364565121964
159,159,碧海富通城四期 ,22.573774077858545,113.8594473000731
160,160,幸福海岸二期 ,22.566398379414533,113.88714646961662
161,161,金泓凯旋城一期 ,22.553992248737917,113.9045096290674
162,162,天健时尚空间 ,22.555846491259633,113.89539106099124
163,163,兴达华府 ,22.61721692754511,113.86352102033914
164,164,丽景城 ,22.59504661961773,113.89375609915002
165,165,中南花园 ,22.55623838568007,113.90825515072055
166,166,富通蟠龙居 ,22.581585933122586,113.87434354550948
167,167,西城雅筑 ,22.568488980596086,113.8838651284712
168,168,金成名苑 ,22.5690680020152,113.89462329184839
169,169,泰华君逸世家 ,22.567640855694147,113.8879338586501
170,170,泰华阳光海小区 ,22.578568159759485,113.86295969887021
171,171,理想居 ,22.573226606861148,113.8935451356943
172,172,招商果岭花园 ,22.590832504111724,113.86407152081988
173,173,桃源居十二区 ,22.621809044960134,113.87190191699855
174,174,碧海富通城四期 ,22.573774077858545,113.8594473000731
175,175,花样年花乡 ,22.57075623281233,113.88916213243452
176,176,兴达华府 ,22.61721692754511,113.86352102033914
177,177,中粮澜山 ,22.598665236546218,113.89344184223867
178,178,合正汇一城 ,22.58160541738945,113.87052735775512
179,179,富通好旺角一期 ,22.56409204453861,113.89565178158915
180,180,幸福海岸二期 ,22.566398379414533,113.88714646961662
181,181,灵芝新村 ,22.574329290787627,113.91635972411368
182,182,雅乐居 ,22.731993405995453,113.84465734933109
183,183,西岸观邸 ,22.556822637961286,113.90191210682173
184,184,合正汇一城 ,22.58160541738945,113.87052735775512
185,185,绿海名居 ,22.569072967454613,113.86505558935318
186,186,泰华豪园 ,22.589625306269383,113.88920690487944
187,187,桃源居十七区 ,22.625505923264008,113.8715653605512
188,188,碧海富通城一期 ,22.573975456813,113.86393308475438
189,189,登科花园 ,22.574992022607507,113.89168557950958
190,190,尚都二期 ,22.56586956883082,113.89322350638962
191,191,新锦安雅园三期 ,22.555110072309034,113.91066909435396
192,192,金汇名园 ,22.56255788043876,113.90674380739546
193,193,御景湾 ,22.568475405049167,113.88085736447213
194,194,颐合花园 ,22.586561231764634,113.87823948033547
195,195,海云轩 ,22.563980671461085,113.90021616530761
196,196,合正汇一城 ,22.58160541738945,113.87052735775512
197,197,丽晶国际 ,22.562037692483088,113.8963189225488
198,198,海湾明珠 ,22.581468725128754,113.86687799970677
199,199,桃源居七区 ,22.619596938272323,113.86519868582765
200,200,兴华花园 ,22.585856158496362,113.8719129463936
201,201,金泰花园 ,22.568498138422285,113.90147957361711
202,202,兴达华府 ,22.61721692754511,113.86352102033914
203,203,中南花园 ,22.55623838568007,113.90825515072055
204,204,岭下花园 ,22.587188722414897,113.90761057250039
205,205,富瑰园 ,22.589197145407805,113.89038443428392
206,206,招商果岭花园 ,22.590832504111724,113.86407152081988
207,207,丽晶国际 ,22.562037692483088,113.8963189225488
208,208,尚都二期 ,22.56586956883082,113.89322350638962
209,209,泰华阳光海小区 ,22.578568159759485,113.86295969887021
210,210,泰华君逸世家 ,22.567640855694147,113.8879338586501
211,211,桃源居十五区 ,22.62341927576913,113.87080180086798
212,212,富通蟠龙居 ,22.581585933122586,113.87434354550948
213,213,西城上筑花园 ,22.562419634908867,113.89755552991343
214,214,中南花园 ,22.55623838568007,113.90825515072055
215,215,中海九号公馆二期 ,22.606890637958884,113.90584879417547
216,216,润恒尚园 ,22.55680539837541,113.900159749925
217,217,泰华阳光海小区 ,22.578568159759485,113.86295969887021
218,218,第五大道高发西岸花园三期 ,22.561190665115795,113.88435906355231
219,219,泰华阳光海小区 ,22.578568159759485,113.86295969887021
220,220,熙龙湾一期 ,22.55393452730614,113.89374541919582
221,221,山语华庭 ,22.595629936719746,113.9045442892872
222,222,宏发领域 ,22.56061114790181,113.8956943765415
223,223,招商果岭花园 ,22.590832504111724,113.86407152081988
224,224,福中福花园一期 ,22.570618042570132,113.87889432079777
225,225,泰华俊庭 ,22.56976131682503,113.90107037569474
226,226,黄金大厦 ,22.582631398633765,113.89580999744365
227,227,桃源居三区 ,22.62035813428162,113.86882498976337
228,228,西城品阁 ,22.58391586270113,113.89964490588483
229,229,华安苑 ,22.564746725032276,113.9088422230152
230,230,香缤广场 ,22.56792489896635,113.91342814360826
231,231,新厦苑 ,22.561623208542102,113.9058483917346
232,232,招商果岭花园 ,22.590832504111724,113.86407152081988
233,233,新安湖花园 ,22.57002544216565,113.9146533739336
234,234,金泰花园 ,22.568498138422285,113.90147957361711
235,235,白金假日公寓 ,22.573986727138323,113.87529781994394
236,236,深业新岸线一期 ,22.56399500196961,113.88280114757806
237,237,碧海富通城三期 ,22.57388427232394,113.86104879194932
238,238,青春庭园 ,22.590236866147606,113.88513355291867
239,239,兴华花园 ,22.585856158496362,113.8719129463936
240,240,金汇名园 ,22.56255788043876,113.90674380739546
241,241,中粮锦云 ,22.59065490173443,113.89368674457485
242,242,海滨城广场 ,22.568948482664236,113.89791027974225
243,243,碧海富通城五期 ,22.574914032265678,113.86041754188801
244,244,碧海富通城一期 ,22.573975456813,113.86393308475438
245,245,合正汇一城 ,22.58160541738945,113.87052735775512
246,246,兴达华府 ,22.61721692754511,113.86352102033914
247,247,桃源居四区 ,22.621029255503903,113.87202684614239
248,248,碧海富通城一期 ,22.573975456813,113.86393308475438
249,249,金海华府 ,22.588704915304568,113.90177949267424
250,250,凤凰雅居 ,22.601214827570033,113.88255116083269
251,251,金海华府 ,22.588704915304568,113.90177949267424
252,252,宝河大厦 ,22.567188506126815,113.91479069789688
253,253,玉湖湾 ,22.57837005327755,113.8551418187822
254,254,御景湾 ,22.568475405049167,113.88085736447213
255,255,弘雅花园雅兰亭四期 ,22.579006388062655,113.89868782694059
256,256,碧海富通城一期 ,22.573975456813,113.86393308475438
257,257,新锦安雅园一期 ,22.556228762013628,113.91234896967404
258,258,恒安花园 ,22.575310300295385,113.92160257732257
259,259,中信领航 ,22.615754342766994,113.86288782005654
260,260,黄金大厦 ,22.582631398633765,113.89580999744365
261,261,天骄世家 ,22.59402654723443,113.89728811065133
262,262,金泓凯旋城一期 ,22.553992248737917,113.9045096290674
263,263,佳华名苑 ,22.570464157993058,113.88373809459756
264,264,桃源居七区 ,22.619596938272323,113.86519868582765
265,265,天御 ,22.559093099468356,113.89697071056898
266,266,兴达华府 ,22.61721692754511,113.86352102033914
267,267,天琴阁 ,22.579112919188386,113.87090348006862
268,268,弘雅花园第二期 ,22.576963067641557,113.89987124473767
269,269,景富苑 ,22.57105468028644,113.8960504244218
270,270,名门华府 ,22.569531422807565,113.89033143785205
271,271,海湾明珠 ,22.581468725128754,113.86687799970677
272,272,招商果岭花园 ,22.590832504111724,113.86407152081988
273,273,品尚居 ,22.579663849760205,113.89821990948194
274,274,西城上筑花园 ,22.562419634908867,113.89755552991343
275,275,万象新天 ,22.608819227697683,113.85778942066175
276,276,金泓凯旋城一期 ,22.553992248737917,113.9045096290674
277,277,新锦安雅园三期 ,22.555110072309034,113.91066909435396
278,278,桃源居十二区 ,22.621809044960134,113.87190191699855
279,279,中洲华府 ,22.579374825767555,113.91230079265125
280,280,中信领航 ,22.615754342766994,113.86288782005654
281,281,佳华书苑雅阁 ,22.579335943607067,113.92430036573433
282,282,理想居 ,22.573226606861148,113.8935451356943
283,283,石鸿融景园 ,22.570274870462264,113.8959498636115
284,284,合正汇一城 ,22.58160541738945,113.87052735775512
285,285,天御 ,22.559093099468356,113.89697071056898
286,286,城市峰尚 ,22.579958110819977,113.85726640293976
287,287,海湾明珠 ,22.581468725128754,113.86687799970677
288,288,金成时代家园 ,22.568842745217502,113.88895787123622
289,289,碧涛苑 ,22.572707862014468,113.90293877569721
290,290,宝新花园 ,22.56479556515786,113.90014812046186
291,291,海云轩 ,22.563980671461085,113.90021616530761
292,292,碧海名园 ,22.58789785758808,113.87180541742748
293,293,易达大厦 ,22.56704889738681,113.90155899909537
294,294,中熙香缤山 ,22.601273931067123,113.88823127143488
295,295,碧海富通城三期 ,22.57388427232394,113.86104879194932
296,296,泰华阳光海小区 ,22.578568159759485,113.86295969887021
297,297,兴业华庭 ,22.57112503990573,113.89477910383734
298,298,泰华大厦 ,22.579234576364314,113.90593839565854
299,299,风临洲 ,22.565465712687057,113.8953093035119
300,300,丽景城 ,22.59504661961773,113.89375609915002
301,301,达海花园 ,22.570405049631542,113.8899917795558
302,302,锦欣花园 ,22.584917996139065,113.86357489711038
303,303,尚都二期 ,22.56586956883082,113.89322350638962
304,304,万象新天 ,22.608819227697683,113.85778942066175
305,305,中信领航 ,22.615754342766994,113.86288782005654
306,306,宝安新村 ,22.594038364873224,113.89944194992442
307,307,富源商贸中心 ,22.566024981701776,113.90049640069441
308,308,第五大道高发西岸花园一期 ,22.561190665115795,113.88435906355231
309,309,卡罗社区 ,22.567900351896068,113.89668865521523
310,310,绿海名苑 ,22.582859074891473,113.87315484387938
311,311,深业新岸线一期 ,22.56399500196961,113.88280114757806
312,312,合正汇一城 ,22.58160541738945,113.87052735775512
313,313,桃源居十二区 ,22.621809044960134,113.87190191699855
314,314,流塘阳光花园 ,22.587863901905703,113.89706016203503
315,315,福中福花园一期 ,22.570618042570132,113.87889432079777
316,316,中粮锦云 ,22.59065490173443,113.89368674457485
317,317,花样年花郡 ,22.57039210786055,113.88851878848612
318,318,润恒尚园 ,22.55680539837541,113.900159749925
319,319,碧海富通城二期 ,22.574871091568085,113.86444723081117
320,320,西城丰和 ,22.594167812696195,113.97232020482255
321,321,西城上筑花园 ,22.562419634908867,113.89755552991343
322,322,广信花园 ,22.707432793082347,113.93001313569306
323,323,安源居 ,22.589705639393802,113.88812421767237
324,324,碧海富通城一期 ,22.573975456813,113.86393308475438
325,325,合正汇一城 ,22.58160541738945,113.87052735775512
326,326,合正汇一城 ,22.58160541738945,113.87052735775512
327,327,桃源居七区 ,22.619596938272323,113.86519868582765
328,328,福中福花园二期 ,22.570618042570132,113.87889432079777
329,329,天骄世家 ,22.59402654723443,113.89728811065133
330,330,金叶茗苑 ,22.574208893695864,113.89268469825339
331,331,金泓凯旋城一期 ,22.553992248737917,113.9045096290674
332,332,福中福花园二期 ,22.570618042570132,113.87889432079777
333,333,滨海春城 ,22.57555458393633,113.8942771253287
334,334,佳华名苑 ,22.570464157993058,113.88373809459756
335,335,碧海富通城一期 ,22.573975456813,113.86393308475438
336,336,流塘阳光花园 ,22.587863901905703,113.89706016203503
337,337,丽晶国际 ,22.562037692483088,113.8963189225488
338,338,桃源居十五区 ,22.62341927576913,113.87080180086798
339,339,宝田雅苑 ,22.587224452985577,113.87430388801614
340,340,桃源居十二区 ,22.621809044960134,113.87190191699855
341,341,润恒尚园 ,22.55680539837541,113.900159749925
342,342,富盈门 ,22.59240507125944,113.8960564583399
343,343,第五大道高发西岸花园一期 ,22.561190665115795,113.88435906355231
344,344,旭仕达名苑 ,22.585035656906093,113.89860542447788
345,345,深业新岸线一期 ,22.56399500196961,113.88280114757806
346,346,创业一村 ,22.58702781481145,113.92205510950274
347,347,天健时尚空间 ,22.555846491259633,113.89539106099124
348,348,招商果岭花园 ,22.590832504111724,113.86407152081988
349,349,大益广场 ,22.58655708491951,113.87549009235693
350,350,金港华庭 ,22.588520082704278,113.86774221901389
351,351,桃源居十一区 ,22.621179138126216,113.86790117237722
352,352,泰华阳光海小区 ,22.578568159759485,113.86295969887021
353,353,勤诚达22世纪一期 ,22.577448532628416,113.91577825095725
354,354,鸿隆广场 ,22.58834241274221,113.88727294564256
355,355,领翔华府 ,22.615203583719225,113.86089268172293
356,356,白金时代 ,22.57217488249298,113.90343858659466
357,357,华盛盛荟 ,22.579444475633217,113.89976169009263
358,358,第五大道高发西岸花园三期 ,22.561190665115795,113.88435906355231
359,359,桃源居六区 ,22.621885044009204,113.86725627885183
360,360,丽景城 ,22.59504661961773,113.89375609915002
361,361,金达花园 ,22.64063920579856,113.84201493875909
362,362,新锦安雅园三期 ,22.555110072309034,113.91066909435396
363,363,名门华府 ,22.569531422807565,113.89033143785205
364,364,黄金大厦 ,22.582631398633765,113.89580999744365
365,365,碧海富通城一期 ,22.573975456813,113.86393308475438
366,366,康达尔山海上城 ,22.59614280706595,113.8603859439917
367,367,富通好旺角一期 ,22.56409204453861,113.89565178158915
368,368,中信领航 ,22.615754342766994,113.86288782005654
369,369,富通V都会 ,22.57358581961752,113.8642008327963
370,370,时代景苑 ,22.685666713419423,113.836782637945
371,371,弘雅花园雅兰亭四期 ,22.579006388062655,113.89868782694059
372,372,碧海富通城三期 ,22.57388427232394,113.86104879194932
373,373,天骄世家 ,22.59402654723443,113.89728811065133
374,374,鸿隆广场 ,22.58834241274221,113.88727294564256
375,375,灵芝新村 ,22.574329290787627,113.91635972411368
376,376,香缤广场 ,22.56792489896635,113.91342814360826
377,377,碧海富通城三期 ,22.57388427232394,113.86104879194932
378,378,御龙居 ,22.597358520833772,113.8981365880527
379,379,凤凰雅居 ,22.601214827570033,113.88255116083269
380,380,中粮澜山 ,22.598665236546218,113.89344184223867
381,381,流塘阳光花园 ,22.587863901905703,113.89706016203503
382,382,中信湾上六座 ,22.5762609584624,113.86184719510666
383,383,碧海富通城三期 ,22.57388427232394,113.86104879194932
384,384,兴达华府 ,22.61721692754511,113.86352102033914
385,385,中商花园 ,22.559184634201912,113.90513648012666
386,386,西城丰和 ,22.594167812696195,113.97232020482255
387,387,中熙香缇湾 ,22.584424269794972,113.86242267656533
388,388,碧海富通城五期 ,22.574914032265678,113.86041754188801
389,389,花样年花郡 ,22.57039210786055,113.88851878848612
390,390,海湾明珠 ,22.581468725128754,113.86687799970677
391,391,中信湾上六座 ,22.5762609584624,113.86184719510666
392,392,福中福花园二期 ,22.570618042570132,113.87889432079777
393,393,桃源居十五区 ,22.62341927576913,113.87080180086798
394,394,桃源居十七区 ,22.625505923264008,113.8715653605512
395,395,兴达华府 ,22.61721692754511,113.86352102033914
396,396,兴达华府 ,22.61721692754511,113.86352102033914
397,397,桃源居十二区 ,22.621809044960134,113.87190191699855
398,398,兴达华府 ,22.61721692754511,113.86352102033914
399,399,锦明花园 ,22.58328865020584,113.86202965083703
400,400,汇宝苑 ,22.57289488343908,113.89417098783782
401,401,广兴源圣拿威 ,22.569504995700157,113.87317533063484
402,402,中粮锦云 ,22.59065490173443,113.89368674457485
403,403,73区 ,22.58991271192445,113.90244314012378
404,404,领翔华府 ,22.615203583719225,113.86089268172293
405,405,碧海富通城三期 ,22.57388427232394,113.86104879194932
406,406,星航华府 ,22.648403845653476,113.83995042429096
407,407,富通V都会 ,22.57358581961752,113.8642008327963
408,408,雅景居 ,22.58030948828691,113.89934026084244
409,409,润恒尚园 ,22.55680539837541,113.900159749925
410,410,桃源居十一区 ,22.621179138126216,113.86790117237722
411,411,桃源居十二区 ,22.621809044960134,113.87190191699855
412,412,丰华苑 ,22.58061492988115,113.92234802896333
413,413,桃源居三区 ,22.62035813428162,113.86882498976337
414,414,第五大道高发西岸花园三期 ,22.561190665115795,113.88435906355231
415,415,深业新岸线二期 ,22.566184869676682,113.88141752622863
416,416,泰华阳光海小区 ,22.578568159759485,113.86295969887021
417,417,泰华阳光海小区 ,22.578568159759485,113.86295969887021
418,418,丽景城 ,22.59504661961773,113.89375609915002
419,419,桃源居十六区 ,22.62364912548054,113.87193950479599
420,420,海滨城广场 ,22.568948482664236,113.89791027974225
421,421,金泰花园 ,22.568498138422285,113.90147957361711
422,422,金色华府 ,22.583277791849145,113.89332482447145
423,423,招商果岭花园 ,22.590832504111724,113.86407152081988
424,424,都市翠海华苑 ,22.57561834323991,113.91207121720367
425,425,翠景居 ,22.595605363110806,113.88285534863759
426,426,中信领航 ,22.615754342766994,113.86288782005654
427,427,金泓凯旋城一期 ,22.553992248737917,113.9045096290674
428,428,金港华庭 ,22.588520082704278,113.86774221901389
429,429,万象新天 ,22.608819227697683,113.85778942066175
430,430,中信领航 ,22.615754342766994,113.86288782005654
431,431,宝田雅苑 ,22.587224452985577,113.87430388801614
432,432,碧海富通城三期 ,22.57388427232394,113.86104879194932
433,433,鸿昌花园 ,22.578607950745784,113.8937837094682
434,434,兴华花园 ,22.585856158496362,113.8719129463936
435,435,景富苑 ,22.57105468028644,113.8960504244218
436,436,万象新天 ,22.608819227697683,113.85778942066175
437,437,桃源居三区 ,22.62035813428162,113.86882498976337
438,438,大益广场 ,22.58655708491951,113.87549009235693
439,439,汇宝苑 ,22.57289488343908,113.89417098783782
440,440,中粮澜山 ,22.598665236546218,113.89344184223867
441,441,丽景城 ,22.59504661961773,113.89375609915002
442,442,天御 ,22.559093099468356,113.89697071056898
443,443,泰华俊庭 ,22.56976131682503,113.90107037569474
444,444,碧海富通城三期 ,22.57388427232394,113.86104879194932
445,445,招商果岭花园 ,22.590832504111724,113.86407152081988
446,446,白金假日公寓 ,22.573986727138323,113.87529781994394
447,447,中商花园 ,22.559184634201912,113.90513648012666
448,448,第五大道高发西岸花园一期 ,22.561190665115795,113.88435906355231
449,449,华盛盛荟 ,22.579444475633217,113.89976169009263
450,450,圣淘沙骏园 ,22.58022334698628,113.86893170666131
451,451,勤诚达22世纪一期 ,22.577448532628416,113.91577825095725
452,452,万象新天 ,22.608819227697683,113.85778942066175
453,453,招商果岭花园 ,22.590832504111724,113.86407152081988
454,454,富通好旺角一期 ,22.56409204453861,113.89565178158915
455,455,兴达华府 ,22.61721692754511,113.86352102033914
456,456,泰华阳光海小区 ,22.578568159759485,113.86295969887021
457,457,深业新岸线一期 ,22.56399500196961,113.88280114757806
458,458,星航华府 ,22.648403845653476,113.83995042429096
459,459,万象中心 ,22.707432793082347,113.93001313569306
460,460,丰华苑 ,22.58061492988115,113.92234802896333
461,461,泰华俊庭 ,22.56976131682503,113.90107037569474
462,462,海滨城广场 ,22.568948482664236,113.89791027974225
463,463,桃源居五区 ,22.62135044407315,113.87389924809591
464,464,中信领航 ,22.615754342766994,113.86288782005654
465,465,深业新岸线一期 ,22.56399500196961,113.88280114757806
466,466,风临洲 ,22.565465712687057,113.8953093035119
467,467,31区水口花园 ,22.581360418463056,113.90469481384993
468,468,阳光新居 ,22.615858252085708,113.86459947922216
469,469,天悦龙庭二期 ,22.564228818562206,113.89402928733011
470,470,富通好旺角二期 ,22.56409204453861,113.89565178158915
471,471,润恒尚园 ,22.55680539837541,113.900159749925
472,472,嘉华花园西区 ,22.586900500395938,113.89205242412379
